ProductKey|ProductAlternateKey|ProductSubcategoryKey|WeightUnitMeasureCode|SizeUnitMeasureCode|EnglishProductName|SpanishProductName|FrenchProductName|StandardCost|FinishedGoodsFlag|Color|SafetyStockLevel|ReorderPoint|ListPrice|Size|SizeRange|Weight|DaysToManufacture|ProductLine|DealerPrice|Class|Style|ModelName|LargePhoto|EnglishDescription|FrenchDescription|ChineseDescription|ArabicDescription|HebrewDescription|ThaiDescription|GermanDescription|JapaneseDescription|TurkishDescription|StartDate|EndDate|Status
414|FW-R762|17|G  ||ML Road Front Wheel|Rueda de carretera delantera GM|Roue avant de vélo de route ML|110.2829|1|Black|500|375|248.385||NA|850|1|R |149.031|M ||ML Road Front Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Sturdy alloy features a quick-release hub.|Alliage robuste avec moyeu à blocage rapide.|坚固的合金具有快拆式车毂。|تتميز بوجود سبيكة قوية تحتوي على محور عجلة سريع التفكيك.|סגסוגת איתנה מאפיינת את מנגנון השחרור המהיר של טבור האופן.|ดุมล้ออัลลอยด์ที่ทนทาน ถอดได้อย่างรวดเร็ว|Robustes Design mit Schnellspann-Nabe.|頑丈な合金による、クイックリリース ハブ。|Dayanıklı alaşım|||
415|FW-R820|17|G  ||HL Road Front Wheel|Rueda de carretera delantera GA|Roue avant de vélo de route HL|146.5466|1|Black|500|375|330.06||NA|650|1|R |198.036|H ||HL Road Front Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Strong wheel with double-walled rim.|Roue solide avec jante double paroi.|具有双层轮缘的坚固车轮。|عجلة قوية بإطار معدني ذي طبقتين.|גלגל חזק עם חישוק בעל הלחמה כפולה.|ล้อที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น|Starkes Rad mit doppelt beschichteter Felge.|ダブルウォール リムを持つ頑丈なホイール。|İki duvarlı jantlı güçlü tekerlek.|7/1/2012|12/27/2008|
416|FW-T905|17|||Touring Front Wheel|Rueda de paseo delantera|Roue avant de vélo de randonnée|96.7964|1|Black|500|375|218.01||NA||1|T |130.806|||Touring Front Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Aerodynamic rims for smooth riding.|Jantes aérodynamiques pour conduite en souplesse.|轮缘的设计符合空气动力学，确保平稳骑乘。|توفر خاصية الديناميكية الهوائية للإطارين المعدنيين قيادة سلسة.|חישוקים אווירודינמיים לרכיבה חלקה.|ขอบล้อแอโรไดนามิคสำหรับการขับขี่อย่างนุ่มนวล|Aerodynamische Felgen für ein geschmeidiges Fahrerlebnis.|滑らかな乗り心地を約束する空気力学的なリム。|Akıcı sürüş için aerodinamik jantlar.|7/1/2012|12/27/2008|
417|FR-R72Y-38|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
418|FR-R72Y-38|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
419|RW-M423|17|||LL Mountain Rear Wheel|||38.9588|1|Black|500|375|87.745||NA||1|M |52.647|L ||LL Mountain Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Replacement mountain wheel for entry-level rider.|Roue de secours tout-terrain pour vététiste occasionnel.|适用于入门级骑乘者的备用山地车轮。|عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.|גלגל חלופי לרכיבה הררית לרוכב המתחיל.|ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น|Ersatzrad für Mountainbike-Einsteiger.|初心者向けの交換用マウンテン ホイール。|Başlangıç seviyesinde sürücüler için yedek dağ bisikleti tekerleği.|7/1/2012|12/27/2008|
420|RW-M762|17|||ML Mountain Rear Wheel|||104.7951|1|Black|500|375|236.025||NA||1|M |141.615|M ||ML Mountain Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Replacement mountain wheel for the casual to serious rider.|Roue de secours tout-terrain pour vététiste amateur à confirmé.|适用于一般和高级骑乘者的备用山地车轮。|عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.|גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.|ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นสมัครเล่นไปจนถึงมืออาชีพ|Mountainbike-Ersatzrad für Fortgeschrittene und Profis.|中級者から上級者向けの交換用マウンテン ホイール。|Orta ve ileri seviyedeki sürücüler için yedek dağ bisikleti tekerleği.|7/1/2012|12/27/2008|
421|RW-M928|17|||HL Mountain Rear Wheel|||145.2835|1|Black|500|375|327.215||NA||1|M |196.329|H ||HL Mountain Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|High-performance mountain replacement wheel.|Roue de secours tout-terrain hautes performances.|高性能的山地车备用轮。|عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.|גלגל חלופי עתיר ביצועים לרכיבה הררית.|ล้ออะไหล่จักรยานภูเขาประสิทธิภาพสูง|Hochwertiges Ersatzrad für Mountainbikes.|高性能のマウンテン バイク用交換ホイール。|Yüksek performanslı yedek dağ bisikleti tekerleği.|7/1/2012|12/27/2008|
422|RW-R623|17|G  ||LL Road Rear Wheel|Rueda de carretera trasera GB|Roue arrière de vélo de route LL|49.9789|1|Black|500|375|112.565||NA|1050|1|R |67.539|L ||LL Road Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Replacement road rear wheel for entry-level cyclist.|Roue avant pour vélo de route pour cycliste occasionnel.|适用于入门级骑乘者的公路型备用前轮。|عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.|גלגל חלופי קדמי לרכיבת כביש לרוכב המתחיל.|ล้อหน้าจักรยานภูเขาอะไหล่สำหรับนักปั่นระดับเริ่มต้น|Ersatzhinterrad für Einsteiger.|初心者向けの交換用リア ロード ホイール。|Başlangıç seviyesinde sürücüler için yedek arka yol tekerleği.|7/1/2012|12/27/2008|
423|RW-R762|17|G  ||ML Road Rear Wheel|Rueda de carretera trasera GM|Roue arrière de vélo de route ML|122.2709|1|Black|500|375|275.385||NA|1000|1|R |165.231|M ||ML Road Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Aluminum alloy rim with stainless steel spokes; built for speed.|Jante en alliage d'aluminium avec rayons en acier inoxydable ; pour une vitesse optimale.|带不锈钢辐条的铝合金轮缘；特别为提速而设计。|"إطار معدني مصنوع من سبيكة الألومنيوم بقضبان شعاعية من الفولاذ الذي لا يصدأ، مصمم لزيادة السرعة."|חישוק מסגסוגת אלומיניום עם חישורים מפלדת אל-חלד; בנויים למהירות.|ขอบอลูมิเนียมอัลลอยด์พร้อมซี่ล้อสเตนเลส สำหรับความเร็วสูง|Felge aus Aluminiumlegierung mit Speichen aus Edelstahl für ultimative Geschwindigkeit.|高速走行用のステンレス製スポークを備えたアルミニウム合金リム。|Paslanmaz çelik telli alüminyum alaşımı jantlar hız için üretildi.|7/1/2012|12/27/2008|
424|RW-R820|17|G  ||HL Road Rear Wheel|Rueda de carretera trasera GA|Roue arrière de vélo de route HL|158.5346|1|Black|500|375|357.06||NA|890|1|R |214.236|H ||HL Road Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Strong rear wheel with double-walled rim.|Roue arrière solide avec jante doublée.|具有双层轮缘的坚固后轮。|عجلة خلفية قوية بإطار معدني ذي طبقتين.|גלגל אחורי חזק עם חישוק בעל הלחמה כפולה.|ล้อหลังที่แข็งแกร่งพร้อมขอบล้อผนังสองชั้น|Starkes Hinterrad mit doppelt beschichteter Felge.|ダブルウォール リムを持つ頑丈なリア ホイール。|İki duvarlı jantlı güçlü arka tekerlek.|7/1/2012|12/27/2008|
425|RW-T905|17|||Touring Rear Wheel|Rueda de paseo trasera|Roue arrière de vélo de randonnée|108.7844|1|Black|500|375|245.01||NA||1|T |147.006|||Touring Rear Wheel|0x4749463839619B009600F70000FDD2D2FDB7CBD30000FCA6A7FEF4F4FEE5E5A99090FED9E5FEFEFEFEC6B2FEECF4CB0000A87477FDCCCDFEE0E0F9778AFC9798FFF9FEFEF4EAEB1517FC9CA6FEF1F1B9B7B9D90000FEE6DAF32629FEF0EFFEDDDDEB0101939494FEFEF8FEE4EAFA7979F65559A2A2A2FECAD6F64547FA8387|Excellent aerodynamic rims guarantee a smooth ride.|Excellentes jantes aérodynamiques pour une conduite en souplesse.|出色的符合空气动力学的轮缘设计确保平稳骑乘。|إطاران معدنيان ممتازان يتميزان بخاصية الديناميكية الهوائية لضمان القيادة السلسلة.|חישוקים אווירודינמיים מצוינים מבטיחים רכיבה חלקה.|ขอบล้อแอโรไดนามิคสำหรับการขับขี่ที่นุ่มนวล|Hochwertige aerodynamische Felgen für ein komfortables Fahrerlebnis.|空気力学的に優れ、滑らかな乗り心地を保証するリム。|Mükemmel aerodinamik jantlar rahat bir sürüşü garanti eder.|7/1/2012|12/27/2008|
426|FR-M63B-40|12|LB |CM |ML Mountain Frame - Black||||||||||||||||||||||||||||||
427|FR-M63B-44|12|LB |CM |ML Mountain Frame - Black||||||||||||||||||||||||||||||
428|FR-M63B-48|12|LB |CM |ML Mountain Frame - Black||||||||||||||||||||||||||||||
429|FR-R72Y-40|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
430|FR-R72Y-40|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
431|FR-R72Y-42|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
432|FR-R72Y-42|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
433|FR-R72Y-44|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
434|FR-R72Y-44|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
435|FR-R72Y-48|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
436|FR-R72Y-48|14|LB |CM |ML Road Frame-W - Yellow||||||||||||||||||||||||||||||
437|FR-R92B-62|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
438|FR-R92B-62|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
439|FR-R92B-44|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
440|FR-R92B-44|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
441|FR-R92B-48|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
442|FR-R92B-48|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
443|FR-R92B-52|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
444|FR-R92B-52|14|LB |CM |HL Road Frame - Black||||||||||||||||||||||||||||||
445|SH-M897-S|22|||Men's Sports Shorts||||||||||||||||||||||||||||||
446|PA-T100|35|||Touring-Panniers||||||||||||||||||||||||||||||
447|LO-C100|34|||Cable Lock|Cable antirrobo|Antivol câble|10.3125|1|NA|4|3|25||NA||0|S |15|||Cable Lock|0x474946383961F0009600F700007C7169AEAEAEE8E8E8E3E0DD808080ECEBEBE3E3E3F4F4F4A1A1A1C2BBB4A5A5A5E2E2E280746C9D928AF8F8F7DCDCDCE0E0E0282626EAEAEAF2F2F2EEEEEEA49A93958A81D5D0CBDCD9D5E0DDDA8E827A4E413CF6F6F66A625CEAE9E6F0F0F071635C867971DADADA796C649E9E9EBFBEBE|Wraps to fit front and rear tires|||||||||||
448|PU-0452|36|||Minipump|||8.2459|1|NA|4|3|19.99||NA||0|S |11.994|||Minipump|0x474946383961F0009600F7000033324B94A1AE4B4B776C6C8A9291A555557B324C653255656C6C6C5858816A6A6A7D7D9CD3D3DD6666668888A4EBEBEF6E6E6E33345D707092A1A1B7C4C4D0686868636363AEAFC06161616060603332535C5C5C5A5A5A3332395454542B3E6F717194A4A4BA585858565656525252505050|Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.|Très pratique. Tient dans la poche. Corps en aluminium. 11||||||||||
449|PU-M044|36|||Mountain Pump|Bomba de montaña|Pompe de VTT|10.3084|1|NA|4|3|24.99||NA||0|M |14.994|||Mountain Pump|0x474946383961F0009600F700007F7F7F65658A57577AD8D8E5737373575757F5D2D8808080C3C2BD6B6B6BD3D1CDE1E1DD7F7E989292AA696BAED594A1CAC9C4BBB9B49898B1E6E5E2B4B1ADDAD8D5ABA9A4DEDDDAE9E9E63536915A5A65B4B5D79596C4F1F0EF8D8DA4A4A29D4D4D65D6D4D064647D66666679797AEDECEA|Simple and light-weight. Emergency patches stored in handle.|Simple et léger. Rustines de secours rangées dans la poignée.|简单轻便。应急补片存放在手把中。|بسيطة وخفيفة الوزن. رقع لصق للطوارئ مخزنة في قضيب القيادة.|פשוט וקל-משקל. טלאי חירום מאוחסנים בידית.|เรียบง่าย น้ำหนักเบา  ที่ปะยางฉุกเฉินเก็บได้ในคันบังคับ|Einfach und leicht. Flickzeug im Griff.|シンプルで軽量。緊急用パッチがハンドルに格納されています。|Kolay ve hafif. Acil durum yamaları kolda saklanır.|7/1/2012|12/27/2008|
450|LT-T990|33|||Taillights - Battery-Powered|||5.7709|1|NA|4|3|13.99||NA||0|R |8.394|||Taillight|0x474946383961F0009600F7FF00B4B4B48958496C0906EEE5DEFA88673A3A3AA77968684237DAC5BAC6A798F93922FC5537FBF7F5D44E336F33287D7D7DFB9979BA9888E6D5CBD9CDC7FD24138C3628F8BCA4B2A39CCF9A87FCA586D31007F5EFEBB35944AB87758F4736CB7B63D5B8AB997567CDB3A7FB4329A59C98C7BCB7|Affordable light for safe night riding - uses 3 AAA batteries|Éclairage peu onéreux pour la conduite de nuit - utilise 3 piles AAA.|价格适中的车灯，确保夜间骑乘安全 – 使用三节 AAA 电池|"إضاءة ذات سعر منخفض للقيادة بشكل آمن ليلاً، تستخدم 3 بطاريات AAA."|תאורה במחיר סביר לרכיבה לילית בטוחה – פועלת באמצעות סוללת AAA|ไฟราคาประหยัดสำหรับการขับขี่ยามค่ำคืนที่ปลอดภัย - ใช้แบตเตอรี่ AAA 3 ก้อน|Kostengünstiges Licht für sicheres Fahren bei Nacht - mit 3 AAA-Batterien|安全な夜間走行をサポートする低価格のライト (単 4 電池を 3 つ使用)。|Güvenli gece sürüşü için ekonomik far|||
451|LT-H902|33|||Headlights - Dual-Beam|Luces: doble haz|Feu avant - double faisceau|14.4334|1|NA|4|3|34.99||NA||0|R |20.994|||Headlights - Dual-Beam|0x474946383961F0009600F70000FCFCF3DEDDDDB9B9B9CBCC13808080A5A19CFCFCFCD1D1D1E7E78DADADADBEBEBE5D5B59A1A1A1D1D22DA5A5A5A9AA10959494D8D94B94918CC3C1BDBBB9B4F4F4F4F6F6D64D4D4CF3F3C73D3A3AF2F2F2B2B1B1FEFEFEFAFAFACBC9C5EEEEEEF8F8F8F6F6F6FDFDF9C2C2C2F0F0F0ECECEC|Rechargeable dual-beam headlight.|Feu avant rechargeable à deux faisceaux.|充电式双光束车灯。|مصباح أمامي مزدوج الإضاءة قابل لإعادة الشحن.|פנס כפול-אלומה הניתן לטעינה חוזרת.|ไฟหน้าสองดวงแบบชาร์จซ้ำได้|Wiederaufladbares Vorderlicht mit zwei Strahlen.|充電式のデュアルビームのヘッドライト。|Şarj edilebilen çift ışıklı far.|7/1/2012|12/27/2008|
452|LT-H903|33|||Headlights - Weatherproof|Luces: resistentes al agua|Feu avant étanche|18.5584|1|NA|4|3|44.99||NA||0|R |26.994|||Headlights - Weatherproof|0x474946383961F0009600F70000808080FAFAFAAEAEAEA5A29C95959486827DF8F8F8A6A6A6A1A1A195918DD2D1CDC3C1BCB4B1ABFCFCF3A4A50EBEBEBE4E4D4CF4F4F4ECECEC75716DDCDCDCEEEEACDADADACBC9C4F2F2F2F6F6F6BCB9B4E1E0DEEEEEEEE2E2E2310631E0E0E0D8D8D865615DE4E4E4B1B1B1D4D4D4D6D6D6|Rugged weatherproof headlight.|Feu avant robuste.|耐用型防风雨车灯。|مصباح أمامي قوي مضاد للظروف الجوية.|פנס קשיח ועמיד למים.|ไฟหน้าแบบทนทาน กันน้ำ|Wetterfestes Vorderlicht.|頑丈な全天候型ヘッドライト。|Sağlam her hava durumuna uygun far.|7/1/2012|12/27/2008|
453|SH-M897-M|22|||Men's Sports Shorts||||||||||||||||||||||||||||||
454|SH-M897-L|22|||Men's Sports Shorts||||||||||||||||||||||||||||||
455|SH-M897-X|22|||Men's Sports Shorts||||||||||||||||||||||||||||||
456|TG-W091-S|24|||Women's Tights||||||||||||||||||||||||||||||
457|TG-W091-M|24|||Women's Tights||||||||||||||||||||||||||||||
458|TG-W091-L|24|||Women's Tights||||||||||||||||||||||||||||||
459|SB-M891-S|18|||Men's Bib-Shorts||||||||||||||||||||||||||||||
460|SB-M891-M|18|||Men's Bib-Shorts||||||||||||||||||||||||||||||
461|SB-M891-L|18|||Men's Bib-Shorts||||||||||||||||||||||||||||||
462|GL-H102-S|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
463|GL-H102-S|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
464|GL-H102-M|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
465|GL-H102-M|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
466|GL-H102-L|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
467|GL-H102-L|20|||Half-Finger Gloves||||||||||||||||||||||||||||||
468|GL-F110-S|20|||Full-Finger Gloves||||||||||||||||||||||||||||||
469|GL-F110-M|20|||Full-Finger Gloves||||||||||||||||||||||||||||||
470|GL-F110-L|20|||Full-Finger Gloves||||||||||||||||||||||||||||||
471|VE-C304-S|25|||Classic Vest||||||||||||||||||||||||||||||
472|VE-C304-M|25|||Classic Vest||||||||||||||||||||||||||||||
473|VE-C304-L|25|||Classic Vest||||||||||||||||||||||||||||||
474|SH-W890-S|22|||Women's Mountain Shorts||||||||||||||||||||||||||||||
475|SH-W890-M|22|||Women's Mountain Shorts||||||||||||||||||||||||||||||
476|SH-W890-L|22|||Women's Mountain Shorts||||||||||||||||||||||||||||||
477|WB-H098|28|||Water Bottle - 30 oz.|||1.8663|1|NA|4|3|4.99||NA||0|S |2.994|||Water Bottle|0x474946383961F0009600F7000090ACB5F2F2F2AAAAAAADA8B1F6F6F6D1D1D1ECEBECEFEEEFC2C2C2DCDCE4F0F0F0BABABADAE1EE7F7F7FD3D3DBD3DBEBE2E4EBABB1C77B82A4EAE9EAB0BED9CCCBD3AEAEAEE8E7E88895B7A7ABC26B8B95A5A5A5E6E6E6E4E4E4A1A1A1E2E2E2E0E0E04E4E4EDCDCDC545C83918D94EAECF4|AWC logo water bottle - holds 30 oz; leak-proof.|Bidon d'eau avec le logo de l'équipe AWC - capacité 0||||||||||
478|BC-M005|28|||Mountain Bottle Cage|Portabotellas de montaña|Porte-bidon de VTT|3.7363|1|NA|4|3|9.99||NA||0|M |5.994|||Mountain Bottle Cage|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Tough aluminum cage holds bottle securly on tough terrain.|Porte-bidon en aluminium robuste qui maintient le bidon sur les terrains accidentés.|结实的铝壳可在任何环境下保持瓶子稳固。|هيكل قفصي من الألومنيوم يُثبت الزجاجة بإحكام أثناء القيادة على الأراضي الوعرة.|כלוב אלומיניום חזק שומר על הבקבוק בשטח קשה.|โครงอลูมิเนียมแข็งแกร่ง สำหรับใส่ขวดน้ำในเส้นทางวิบาก|Robuster Aluminiumrahmen hält die Flasche sicher auf schwierigem Gelände.|走行の困難な地形でもボトルをしっかりホールドする頑丈なアルミニウム ケージ。|Sağlam alüminyum kafes şişeyi zorlu yol koşullarında sıkıca tutar.|7/1/2013||Current
479|BC-R205|28|||Road Bottle Cage|Portabotellas de carretera|Porte-bidon de vélo de route|3.3623|1|NA|4|3|8.99||NA||0|R |5.394|||Road Bottle Cage|0x474946383961F0009600F70000F5F5F5F8F8F8FCFCFCF4F4F4F2F2F2F6F6F6F0F0F0F7F7F7FBFBFB808080EBEBEBF3F3F3E0E0E0E8E8E8E5E5E5EFEFEFEDEDEDDCDCDCE7E7E7E3E3E3EEEEEEECECEC7F7F7FCCCCCD000000B1B1B1D8D8D8B2B2B2D5D5D5D6D6D6D7D7D7B7B7B7A8A8A89E9E9ECFCFCFCDCDCDE1E1E1DEDEDE|Aluminum cage is lighter than our mountain version; perfect for long distance trips.|Le porte-bidon en aluminium est plus léger que la version VTT ; idéal pour les longues randonnées.|铝制外胎比山地车胎更轻盈；是长途旅行的完美伴侣。|"هيكل قفصي من الألومنيوم أخف من مثيله في طرازنا المخصص للقيادة في الجبال، وهو مثالي في الرحلات ذات المسافات الطويلة."|כלוב האלומיניום קל יותר מאשר הגירסה ההררית שלנו; מושלם עבור רכיבה למרחקים ארוכים.|โครงอลูมิเนียมมีน้ำหนักเบากว่ารุ่นภูเขา เหมาะสำหรับการเดินทางระยะไกล|Aluminiumrahmen ist leichter als unsere Mountain-Version; perfekt für Langstrecken.|アルミニウム ケージは、当社のマウンテン バージョンより軽量で、ツーリングに最適です。|Alüminyum kafes dağ modelimizdekinden daha hafiftir ve uzun mesafeli yolculuklar için idealdir.|7/1/2013||Current
480|PK-7098|37|||Patch Kit/8 Patches|||0.8565|1|NA|4|3|2.29||NA||0|S |1.374|||Patch kit|0x474946383961F0009600F700009E2E4D4F4C1DB5B5B5A8A8A87C7C7CD2D1D15D5C5B9E9E9E938988C2C1C1BAB9B9921A3BE8E8E84C4C4B808080FAF418EAEAEAE6E6E6605F5EA5A5A5E4E4E4655959F8F8F8ECECECE2E2E2AEAEAEE0E0E0BEBEBEDCDCDCC5B4B9F4F4F4F6F6F6A1A1A1B37184636261F2F2F27B6869B2B2B2|Includes 8 different size patches|||||||||||
481|SO-R809-M|23|||Racing Socks||||||||||||||||||||||||||||||
482|SO-R809-L|23|||Racing Socks||||||||||||||||||||||||||||||
483|RA-H123|26|||Hitch Rack - 4-Bike|||44.88|1|NA|4|3|120||NA||0|S |72|||Hitch Rack - 4-Bike|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Carries 4 bikes securely; steel construction|||||||||||
484|CL-9009|29|||Bike Wash - Dissolver|Lavado de bicicletas: disolvente|Entretien du vélo - dissolvant|2.9733|1|NA|4|3|7.95||NA||0|S |4.77|||Bike Wash|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Washes off the toughest road grime; dissolves grease|||||||||||
485|FE-6654|30|||Fender Set - Mountain|Conjunto de guardabarros: montaña|Jeu de garde-boue - VTT|8.2205|1|NA|4|3|21.98||NA||0|M |13.188|||Fender Set - Mountain|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Clip-on fenders fit most mountain bikes.|Garde-boue adapté à la plupart des VTT.|卡扣式挡泥板适合大多数山地车。|رفارف مثبتة بمشابك تلائم معظم الدراجات المخصصة للقيادة في الجبال.|פגושים מתחברים המתאימים לרוב האופנים לרכיבה הררית.|แผ่นป้องกันแบบคลิปออน สำหรับจักรยานภูเขาทุกรุ่น|Schutzbleche zum Aufstecken passen auf fast alle Mountainbikes.|クリップオン式フェンダーは、ほとんどのマウンテン バイクに適合します。|Klipsli çamurluklar çoğu dağ bisikletine uyar.|7/1/2013||Current
486|ST-1401|27|||All-Purpose Bike Stand|Soporte multiusos para bicicletas|Range-vélo pour tous modèles|59.466|1|NA|4|3|159||NA||0|M |95.4|||All-Purpose Bike Stand|0x474946383961F0009500F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.|Support de type home trainer idéal pour vous entraîner en intérieur (pour tous les modèles de vélo). Fixations rapides||||||||||
