GeographyKey|GeographyType|ContinentName|CityName|StateProvinceName|RegionCountryName|Geometry|ETLLoadID|LoadDate|UpdateDate
919|City|North America|Richardson|Texas|United States|0x00000000010CCB10C7BAB82D58C0CE1951DA1B7C4040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
920|City|North America|Ridgely|Maryland|United States|0x00000000010C58A835CD3BFA52C09D11A5BDC1774340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
921|City|North America|Roanoke|Virginia|United States|0x00000000010C36CD3B4ED13D54C07D3F355EBA914240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
922|City|North America|Rochester|New York|United States|0x00000000010C62A1D634EFEC53C0705F07CE19994540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
923|City|North America|Round Rock|Texas|United States|0x00000000010C5D6DC5FEB26B58C0840D4FAF94853E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
924|City|North America|Russellville|Texas|United States|0x00000000010C613255302AE556C0637FD93D79B84140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
925|City|North America|San Antonio|Texas|United States|0x00000000010C598638D6C59D58C0ACADD85F767F3D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
926|City|North America|Sebring|Florida|United States|0x00000000010CB7D100DE025554C0FD87F4DBD7A13F40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
927|City|North America|Sedalia|Colorado|United States|0x00000000010C448B6CE7FBED57C031992A18956C4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
928|City|North America|Sheboygan|Wisconsin|United States|0x00000000010C90A0F831E6EE55C0E63FA4DFBEDE4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
929|City|North America|Shreveport|Texas|United States|0x00000000010C302AA913D07057C05B423EE8D93C4040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
930|City|North America|Snoqualmie|Washington|United States|0x00000000010CA01A2FDD24765EC0CFF753E3A5C34740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
931|City|North America|Somerville|Massachusetts|United States|0x00000000010CBE9F1A2FDD8052C09487855AD3844440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
932|City|North America|South Portland|Maine|United States|0x00000000010CF241CF66D59351C0295C8FC2F5D04540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
933|City|North America|Spring|Texas|United States|0x00000000010CAED85F764FDE57C0696FF085C9143E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
934|City|North America|Stoughton|Wisconsin|United States|0x00000000010C08AC1C5A64D352C0F0164850FC284540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
935|City|North America|Sunnyside|Washington|United States|0x00000000010C736891ED7C1F5BC06666666666764640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
936|City|North America|Syracuse|New York|United States|0x00000000010C8716D9CEF74F53C0728A8EE4F2774540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
937|City|North America|Tallahassee|Florida|United States|0x00000000010C44696FF0851155C0D881734694763E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
938|City|North America|Tampa|Florida|United States|0x00000000010C24287E8CB99F54C097FF907EFBFA3B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
939|City|North America|Texas City|Texas|United States|0x00000000010C6891ED7C3FBD57C0F775E09C11653D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
940|City|North America|Thornton|Colorado|United States|0x00000000010CD34D621058F959C07DD0B359F5F14340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
941|City|North America|Toppenish|Washington|United States|0x00000000010C4C37894160155EC01CEBE2361A304740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
942|City|North America|Toronto|Ontario|Canada|0xE6100000010C0C93A98251D953C0F7065F984CD54540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
943|City|North America|Trenton|New Jersey|United States|0x00000000010CA7E8482EFF4953C032E6AE25E4034440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
944|City|North America|Veradale|Washington|United States|0x00000000010C23DBF97E6A4C5DC035EF384547D24740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
945|City|North America|Vineland|New Jersey|United States|0x00000000010CFD87F4DBD7C152C0917EFB3A70BE4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
946|City|North America|Virginia Beach|Virginia|United States|0x00000000010C5F984C158C0653C05EBA490C026B4240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
947|City|North America|Wapato|Washington|United States|0x00000000010C33333333331B5EC09A779CA223394740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
948|City|North America|Waterbury|Connecticut|United States|0x00000000010C8C4AEA04344152C0FAEDEBC039E34440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
949|City|North America|Waukesha|Wisconsin|United States|0x00000000010C90A0F831E60E56C0E0BE0E9C33824540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
950|City|North America|Wheat Ridge|Colorado|United States|0x00000000010CE5D022DBF9465AC0401361C3D3E34340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
951|City|North America|Winchester|Virginia|United States|0x00000000010CF241CF66D5C353C0AC8BDB68009F4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
952|City|North America|Worcester|Massachusetts|United States|0x00000000010CA01A2FDD24FA51C05F984C158C1A4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
