ProductKey|ProductLabel|ProductName|ProductDescription|ProductSubcategoryKey|Manufacturer|BrandName|ClassID|ClassName|StyleID|StyleName|ColorID|ColorName|Size|SizeRange|SizeUnitMeasureID|Weight|WeightUnitMeasureID|UnitOfMeasureID|UnitOfMeasureName|StockTypeID|StockTypeName|UnitCost|UnitPrice|AvailableForSaleDate|StopSaleDate|Status|ImageURL|ProductURL
85|106020|NT Wireless Bluetooth Stereo Headphones M402 Green|Wireless range extends to 165 feet, beyond 8 hours per charge|6|Northwind Traders|Northwind Traders|2|Regular|5.0|Product0106020|14|Green|5.9 x 5.5 x 2.4| | |3.0|pounds|1|inches|2|Mid|45.98|99.99|2008-06-05 00:00:00.000||On||
86|106021|NT Wireless Bluetooth Stereo Headphones M402 Black|Wireless range extends to 165 feet, beyond 8 hours per charge|6|Northwind Traders|Northwind Traders|2|Regular|5.0|Product0106021|2|Black|5.9 x 5.5 x 2.4| | |3.0|pounds|1|inches|2|Mid|45.98|99.99|2008-06-05 00:00:00.000||On||
87|106022|NT Wireless Bluetooth Stereo Headphones M402 Purple|Wireless range extends to 165 feet, beyond 8 hours per charge|6|Northwind Traders|Northwind Traders|2|Regular|1.0|Product0106022|5|Purple|12 x 7.5 x 2.7| | |1.3|ounces|1|inches|2|Mid|45.98|99.99|2008-06-05 00:00:00.000||On||
88|106023|NT Wireless Transmitter and Bluetooth Headphones M150 Black|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Northwind Traders|Northwind Traders|2|Regular|1.0|Product0106023|2|Black|10 x 8 x 3| | |10.4|ounces|1|inches|2|Mid|49.69|149.99|2008-08-17 00:00:00.000||On||
89|106024|NT Wireless Transmitter and Bluetooth Headphones M150 Blue|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Northwind Traders|Northwind Traders|2|Regular|1.0|Product0106024|3|Blue|4 x 2.5 x 0.8| | |5.6|ounces|1|inches|2|Mid|49.69|149.99|2008-08-17 00:00:00.000||On||
90|106025|NT Wireless Transmitter and Bluetooth Headphones M150 Silver|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Northwind Traders|Northwind Traders|2|Regular|1.0|Product0106025|7|Silver|4.5 x 8.4 x 2.6| | |1.0|pounds|1|inches|2|Mid|49.69|149.99|2008-08-17 00:00:00.000||On||
91|106026|NT Wireless Transmitter and Bluetooth Headphones M150 Green|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Northwind Traders|Northwind Traders|2|Regular|2.0|Product0106026|14|Green|9 x 8 x 3.8| | |8.0|ounces|1|inches|2|Mid|49.69|149.99|2008-08-17 00:00:00.000||On||
92|106027|NT Wireless Transmitter and Bluetooth Headphones M150 Red|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Northwind Traders|Northwind Traders|2|Regular|3.0|Product0106027|6|Red|6 x 4 x 10| | |2.0|pounds|1|inches|2|Mid|49.69|149.99|2008-08-17 00:00:00.000||On||
93|106028|WWI Stereo Bluetooth Headphones E1000 Blue|Wireless headphones with 120 ft range, built-in microphone|6|Wide World Importers|Wide World Importers|1|Economy|1.0|Product0106028|3|Blue|12.2 x 8.8 x 5.5| | |8.2|ounces|1|inches|2|Mid|34.36|67.4|2007-03-03 00:00:00.000||On||
94|106029|WWI Stereo Bluetooth Headphones E1000 Black|Wireless headphones with 120 ft range, built-in microphone|6|Wide World Importers|Wide World Importers|1|Economy|5.0|Product0106029|2|Black|4 x 1.9 x 7.7| | |5.0|ounces|1|inches|2|Mid|34.36|67.4|2007-03-03 00:00:00.000||On||
95|106030|WWI Stereo Bluetooth Headphones E1000 Silver|Wireless headphones with 120 ft range, built-in microphone|6|Wide World Importers|Wide World Importers|1|Economy|1.0|Product0106030|7|Silver|5 x 2.5 x 1| | |6.4|ounces|1|inches|2|Mid|34.36|67.4|2007-03-03 00:00:00.000||On||
96|106031|WWI Stereo Bluetooth Headphones E1000 White|Wireless headphones with 120 ft range, built-in microphone|6|Wide World Importers|Wide World Importers|1|Economy|1.0|Product0106031|8|White|5 x 5.5 x 2.1| | |0.17|pounds|1|inches|2|Mid|34.36|67.4|2007-03-03 00:00:00.000||On||
97|106032|WWI Stereo Bluetooth Headphones E1000 Green|Wireless headphones with 120 ft range, built-in microphone|6|Wide World Importers|Wide World Importers|1|Economy|1.0|Product0106032|14|Green|5.5x 6.5 x 2.5| | |1.0|pounds|1|inches|2|Mid|34.36|67.4|2007-03-03 00:00:00.000||On||
98|106033|WWI Wireless Bluetooth Stereo Headphones M170 Silver|Wireless range beyond 10 meters, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106033|7|Silver|5.7 x 3.6 x 9.2| | |1.14|ounces|1|inches|2|Mid|55.18|120.0|2009-01-28 00:00:00.000||On||
99|106034|WWI Wireless Bluetooth Stereo Headphones M170 Black|Wireless range beyond 10 meters, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|3.0|Product0106034|2|Black|11 x 7.7 x 2.5| | |12.8|ounces|1|inches|2|Mid|55.18|120.0|2009-01-28 00:00:00.000||On||
100|106035|WWI Wireless Bluetooth Stereo Headphones M170 White|Wireless range beyond 10 meters, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106035|8|White|3.3 x 3 x 4.7| | |5.9|ounces|1|inches|2|Mid|55.18|120.0|2009-01-28 00:00:00.000||On||
101|106036|WWI Wireless Bluetooth Stereo Headphones M170 Pink|Wireless range beyond 10 meters, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106036|10|Pink|1 x 1 x 1| | |1.0|pounds|1|inches|2|Mid|55.18|120.0|2009-01-28 00:00:00.000||On||
102|106037|WWI Wireless Bluetooth Stereo Headphones M270 Silver|Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|5.0|Product0106037|7|Silver|7 x 5 x 1.5| | |1.0|pounds|1|inches|2|Mid|52.88|115.0|2008-07-19 00:00:00.000||On||
103|106038|WWI Wireless Bluetooth Stereo Headphones M270 Black|Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|5.0|Product0106038|2|Black|8 x 7.3 x 2.4| | |12.8|ounces|1|inches|2|Mid|52.88|115.0|2008-07-19 00:00:00.000||On||
104|106039|WWI Wireless Bluetooth Stereo Headphones M270 White|Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106039|8|White|7 x 5 x 1.5| | |1.0|pounds|1|inches|2|Mid|52.88|115.0|2008-07-19 00:00:00.000||On||
105|106040|WWI Wireless Bluetooth Stereo Headphones M270 Pink|Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound|6|Wide World Importers|Wide World Importers|2|Regular|5.0|Product0106040|10|Pink|6 x 4 x 10| | |3.2|ounces|1|inches|2|Mid|52.88|115.0|2008-07-19 00:00:00.000||On||
106|106041|WWI Stereo Bluetooth Headphones New Generation M370 Black|Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106041|2|Black|11.6 x 8.5 x 7| | |1.8|pounds|1|inches|2|Mid|61.16|132.99|2009-04-02 00:00:00.000||On||
107|106042|WWI Stereo Bluetooth Headphones New Generation M370 White|Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106042|8|White|5.8 x 1.5 x 5| | |2.0|pounds|1|inches|2|Mid|61.16|132.99|2009-04-02 00:00:00.000||On||
108|106043|WWI Stereo Bluetooth Headphones New Generation M370 Yellow|Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106043|13|Yellow|10.4 x 8.1 x 3.1| | |11.4|ounces|1|inches|2|Mid|61.16|132.99|2009-04-02 00:00:00.000||On||
109|106044|WWI Stereo Bluetooth Headphones New Generation M370 Orange|Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage|6|Wide World Importers|Wide World Importers|2|Regular|5.0|Product0106044|9|Orange|9.7 x 4 x 1.5| | |3.2|ounces|1|inches|2|Mid|61.16|132.99|2009-04-02 00:00:00.000||On||
110|106045|WWI Stereo Bluetooth Headphones New Generation M370 Blue|Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage|6|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0106045|3|Blue|1 x 1 x 3| | |2.0|pounds|1|inches|2|Mid|61.16|132.99|2009-04-02 00:00:00.000||On||
111|106046|WWI Wireless Transmitter and Bluetooth Headphones X250 Black|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Wide World Importers|Wide World Importers|3|Deluxe|3.0|Product0106046|2|Black|11 x 7.8 x 3| | |2.0|pounds|1|inches|2|Mid|82.83|249.99|2008-06-17 00:00:00.000||On||
112|106047|WWI Wireless Transmitter and Bluetooth Headphones X250 Blue|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Wide World Importers|Wide World Importers|3|Deluxe|5.0|Product0106047|3|Blue|11 x 7.8 x 3| | |2.0|pounds|1|inches|2|Mid|82.83|249.99|2008-06-17 00:00:00.000||On||
113|106048|WWI Wireless Transmitter and Bluetooth Headphones X250 White|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Wide World Importers|Wide World Importers|3|Deluxe|5.0|Product0106048|8|White|5.3 x 2 x 7.4| | |7.7|ounces|1|inches|2|Mid|82.83|249.99|2008-06-17 00:00:00.000||On||
114|106049|WWI Wireless Transmitter and Bluetooth Headphones X250 Red|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Wide World Importers|Wide World Importers|3|Deluxe|1.0|Product0106049|6|Red|7 x 5 x 1.5| | |2.4|ounces|1|inches|2|Mid|82.83|249.99|2008-06-17 00:00:00.000||On||
115|106050|WWI Wireless Transmitter and Bluetooth Headphones X250 Silver|Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls|6|Wide World Importers|Wide World Importers|3|Deluxe|2.0|Product0106050|7|Silver|2.5 x 6.4 x 9| | |11.5|ounces|1|inches|2|Mid|82.83|249.99|2008-06-17 00:00:00.000||On||
116|201001|"Adventure Works 20"" CRT TV E15 Silver"|20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels|9|Adventure Works|Adventure Works |1|Economy|1.0|Product0201001|7|Silver|| | |27.9|pounds|1|inches|2|Mid|86.67|169.99|2006-02-15 00:00:00.000||On||
117|201002|"Adventure Works 20"" CRT TV E15 Black"|20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels|9|Adventure Works|Adventure Works|1|Economy|1.0|Product0201002|2|Black|| | |13.0|pounds|1|inches|2|Mid|86.67|169.99|2006-02-15 00:00:00.000||On||
118|201003|"Adventure Works 20"" CRT TV E15 White"|20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels|9|Adventure Works|Adventure Works|1|Economy|5.0|Product0201003|8|White|| | |9.8|pounds|1|inches|1|High|86.67|169.99|2006-02-15 00:00:00.000||On||
119|201004|"Adventure Works 13"" Color TV E25 Silver"|13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer|9|Adventure Works|Adventure Works|1|Economy|1.0|Product0201004|7|Silver|| | |13.2|pounds|1|inches|1|High|61.17|119.99|2005-06-28 00:00:00.000||On||
120|201005|"Adventure Works 13"" Color TV E25 Black"|13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer|9|Adventure Works|Adventure Works|1|Economy|3.0|Product0201005|2|Black|| | |20.1|pounds|1|inches|1|High|61.17|119.99|2005-06-28 00:00:00.000||On||
121|201006|"Adventure Works 13"" Color TV E25 White"|13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer|9|Adventure Works|Adventure Works|1|Economy|1.0|Product0201006|8|White|| | |6.0|pounds|1|inches|1|High|61.17|119.99|2005-06-28 00:00:00.000||On||
122|201007|"Adventure Works 19"" Portable LCD HDTV M110 Silver"|19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201007|7|Silver|| | |2.7|pounds|1|inches|1|High|128.76|279.99|2006-03-21 00:00:00.000||On||
123|201008|"Adventure Works 19"" Portable LCD HDTV M110 Black"|19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201008|2|Black|| | |2.7|pounds|1|inches|1|High|128.76|279.99|2006-03-21 00:00:00.000||On||
124|201009|"Adventure Works 19"" Portable LCD HDTV M110 White"|19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers|9|Adventure Works|Adventure Works|2|Regular|4.0|Product0201009|8|White|| | |9.6|pounds|1|inches|1|High|128.76|279.99|2006-03-21 00:00:00.000||On||
125|201010|"Adventure Works 19"" Color Digital TV E35 Silver"|19'' color TV, ATSC/QAM Tuner|9|Adventure Works|Adventure Works|1|Economy|3.0|Product0201010|7|Silver|| | |7.7|pounds|1|inches|1|High|73.11|143.4|2006-04-12 00:00:00.000||On||
126|201011|"Adventure Works 19"" Color Digital TV E35 Black"|19'' color TV, ATSC/QAM Tuner|9|Adventure Works|Adventure Works|1|Economy|2.0|Product0201011|2|Black|| | |50.0|pounds|1|inches|1|High|73.11|143.4|2006-04-12 00:00:00.000||On||
127|201012|"Adventure Works 19"" Color Digital TV E35 White"|19'' color TV, ATSC/QAM Tuner|9|Adventure Works|Adventure Works|1|Economy|3.0|Product0201012|8|White|| | |54.5|pounds|1|inches|1|High|73.11|143.4|2006-04-12 00:00:00.000||On||
128|201013|"Adventure Works 19"" Color Digital TV E35 Brown"|19'' color TV, ATSC/QAM Tuner|9|Adventure Works|Adventure Works|1|Economy|1.0|Product0201013|4|Brown|| | |2.0|pounds|1|inches|1|High|73.11|143.4|2006-04-12 00:00:00.000||On||
129|201014|"Adventure Works 20"" Analog CRT TV E45 Silver"|"20"" Analog CRT TV, digital comb filter removes blurred edges between colors"|9|Adventure Works|Adventure Works|1|Economy|2.0|Product0201014|7|Silver|| | |32.8|pounds|1|inches|1|High|101.97|200.0|2007-03-21 00:00:00.000||On||
130|201015|"Adventure Works 20"" Analog CRT TV E45 Black"|"20"" Analog CRT TV, digital comb filter removes blurred edges between colors"|9|Adventure Works|Adventure Works|1|Economy|3.0|Product0201015|2|Black|| | |21.8|pounds|1|inches|1|High|101.97|200.0|2007-03-21 00:00:00.000||On||
131|201016|"Adventure Works 20"" Analog CRT TV E45 White"|"20"" Analog CRT TV, digital comb filter removes blurred edges between colors"|9|Adventure Works|Adventure Works|1|Economy|1.0|Product0201016|8|White|| | |56.4|pounds|1|inches|1|High|101.97|200.0|2007-03-21 00:00:00.000||On||
132|201017|"Adventure Works 20"" Analog CRT TV E45 Brown"|"20"" Analog CRT TV, digital comb filter removes blurred edges between colors"|9|Adventure Works|Adventure Works|1|Economy|3.0|Product0201017|4|Brown|| | |20.9|pounds|1|inches|1|High|101.97|200.0|2007-03-21 00:00:00.000||On||
133|201018|"Adventure Works 20"" LCD HDTV M120 Silver"|20'' 720p LCD HDTV, HDMI v 1.3 digital inputs|9|Adventure Works|Adventure Works|2|Regular|3.0|Product0201018|7|Silver|| | |18.3|pounds|1|inches|1|High|160.93|349.95|2007-04-03 00:00:00.000||On||
134|201019|"Adventure Works 20"" LCD HDTV M120 Black"|20'' 720p LCD HDTV, HDMI v 1.3 digital inputs|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201019|2|Black|| | |23.2|pounds|1|inches|1|High|160.93|349.95|2007-04-03 00:00:00.000||On||
135|201020|"Adventure Works 20"" LCD HDTV M120 White"|20'' 720p LCD HDTV, HDMI v 1.3 digital inputs|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201020|8|White|| | |24.0|pounds|1|inches|1|High|160.93|349.95|2007-04-03 00:00:00.000||On||
136|201021|"Adventure Works 20"" LCD HDTV M120 Brown"|20'' 720p LCD HDTV, HDMI v 1.3 digital inputs|9|Adventure Works|Adventure Works|2|Regular|2.0|Product0201021|4|Brown|| | |25.2|pounds|1|inches|1|High|160.93|349.95|2007-04-03 00:00:00.000||On||
137|201022|"Adventure Works 32"" LCD HDTV M130 Silver"|32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  |9|Adventure Works|Adventure Works|2|Regular|3.0|Product0201022|7|Silver|| | |57.4|pounds|1|inches|1|High|229.93|499.99|2008-01-30 00:00:00.000||On||
138|201023|"Adventure Works 32"" LCD HDTV M130 Black"|32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  |9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201023|2|Black|| | |11.1|pounds|1|inches|1|High|229.93|499.99|2008-01-30 00:00:00.000||On||
139|201024|"Adventure Works 32"" LCD HDTV M130 White"|32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  |9|Adventure Works|Adventure Works|2|Regular|3.0|Product0201024|8|White|| | |12.3|pounds|1|inches|1|High|229.93|499.99|2008-01-30 00:00:00.000||On||
140|201025|"Adventure Works 32"" LCD HDTV M130 Brown"|32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  |9|Adventure Works|Adventure Works|2|Regular|3.0|Product0201025|4|Brown|| | |49.2|pounds|1|inches|1|High|229.93|499.99|2008-01-30 00:00:00.000||On||
141|201026|"Adventure Works 15.6"" LCD TV M130W Silver"|15.6'' Widescreen LCD TV, built-in DVD Player|9|Adventure Works|Adventure Works|2|Regular|4.0|Product0201026|7|Silver|| | |12.3|pounds|1|inches|1|High|152.94|299.99|2008-02-14 00:00:00.000||On||
142|201027|"Adventure Works 15.6"" LCD TV M130W Black"|15.6'' Widescreen LCD TV, built-in DVD Player|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201027|2|Black|| | |49.2|pounds|1|inches|1|High|152.94|299.99|2008-02-14 00:00:00.000||On||
143|201028|"Adventure Works 15.6"" LCD TV M130W White"|15.6'' Widescreen LCD TV, built-in DVD Player|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201028|8|White|| | |27.6|pounds|1|inches|1|High|152.94|299.99|2008-02-14 00:00:00.000||On||
144|201029|"Adventure Works 15.6"" LCD TV M130W Brown"|15.6'' Widescreen LCD TV, built-in DVD Player|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201029|4|Brown|| | |24.0|pounds|1|inches|1|High|152.94|299.99|2008-02-14 00:00:00.000||On||
145|201030|"Adventure Works 52"" LCD HDTV X590 Silver"|52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs|9|Adventure Works|Adventure Works|3|Deluxe|3.0|Product0201030|7|Silver|| | |22.5|pounds|1|inches|1|High|960.82|2899.99|2009-04-14 00:00:00.000||On||
146|201031|"Adventure Works 52"" LCD HDTV X590 Black"|52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs|9|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0201031|2|Black|| | |1.0|pounds|1|inches|1|High|960.82|2899.99|2009-04-14 00:00:00.000||On||
147|201032|"Adventure Works 52"" LCD HDTV X590 White"|52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs|9|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0201032|8|White|| | |43.0|pounds|1|inches|1|High|960.82|2899.99|2009-04-14 00:00:00.000||On||
148|201033|"Adventure Works 52"" LCD HDTV X590 Brown"|52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs|9|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0201033|4|Brown|| | |32.4|pounds|1|inches|1|High|960.82|2899.99|2009-04-14 00:00:00.000||On||
149|201034|"Adventure Works 40"" LCD HDTV M690 Silver"|40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors|9|Adventure Works|Adventure Works|2|Regular|3.0|Product0201034|7|Silver|| | |43.0|pounds|1|inches|1|High|392.6|1184.97|2008-02-03 00:00:00.000||On||
150|201035|"Adventure Works 40"" LCD HDTV M690 Black"|40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201035|2|Black|| | |49.6|pounds|1|inches|1|High|392.6|1184.97|2008-02-03 00:00:00.000||On||
151|201036|"Adventure Works 40"" LCD HDTV M690 White"|40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors|9|Adventure Works|Adventure Works|2|Regular|2.0|Product0201036|8|White|| | |27.0|pounds|1|inches|1|High|392.6|1184.97|2008-02-03 00:00:00.000||On||
152|201037|"Adventure Works 40"" LCD HDTV M690 Brown"|40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201037|4|Brown|| | |31.0|pounds|1|inches|1|High|392.6|1184.97|2008-02-03 00:00:00.000||On||
153|201038|"Adventure Works 26"" 720p LCD HDTV M140 Silver"|26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201038|7|Silver|| | |59.3|pounds|1|inches|1|High|216.12|469.97|2006-06-06 00:00:00.000||On||
154|201039|"Adventure Works 26"" 720p LCD HDTV M140 Black"|26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes|9|Adventure Works|Adventure Works|2|Regular|2.0|Product0201039|2|Black|| | |1.3|pounds|1|inches|1|High|216.12|469.97|2006-06-06 00:00:00.000||On||
155|201040|"Adventure Works 26"" 720p LCD HDTV M140 White"|26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201040|8|White|| | |47.0|pounds|1|inches|1|High|216.12|469.97|2006-06-06 00:00:00.000||On||
156|201041|"Adventure Works 26"" 720p LCD HDTV M140 Brown"|26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201041|4|Brown|| | |66.1|pounds|1|inches|1|High|216.12|469.97|2006-06-06 00:00:00.000||On||
157|201042|"Adventure Works 37"" 1080p LCD HDTV M150W Silver"|37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity|9|Adventure Works|Adventure Works|2|Regular|1.0|Product0201042|7|Silver|| | |71.0|pounds|1|inches|1|High|505.85|1099.99|2009-01-25 00:00:00.000||On||
